"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
33.986368, 75.339, -45.8484
34.232647, 75.145, -46.5597
34.480711, 74.952, -46.9637
34.730573, 74.767, -47.0502
34.982245, 74.601, -46.8234
35.235740, 74.466, -46.3060
35.491073, 74.371, -45.5416
35.748256, 74.324, -44.5944
36.007303, 74.329, -43.5437
36.268226, 74.388, -42.4748
36.531041, 74.496, -41.4678
36.795760, 74.648, -40.5883
37.062397, 74.835, -39.8814
37.330966, 75.049, -39.3709
37.601482, 75.281, -39.0623
37.873958, 75.526, -38.9477
38.148408, 75.780, -39.0116
38.424847, 76.038, -39.2356
38.703290, 76.298, -39.6022
38.983750, 76.561, -40.0968
39.266242, 76.824, -40.7096
39.550781, 77.089, -41.4354
39.837383, 77.354, -42.2737
40.126061, 77.618, -43.2281
40.416831, 77.878, -44.3044
40.709708, 78.134, -45.5096
41.004707, 78.380, -46.8492
41.301844, 78.612, -48.3255
41.601134, 78.825, -49.9348
41.902593, 79.015, -51.6659
42.206237, 79.174, -53.4986
42.512080, 79.301, -55.4034
42.820140, 79.390, -57.3425
43.130433, 79.440, -59.2710
43.442974, 79.451, -61.1405
43.757779, 79.426, -62.9022
44.074866, 79.368, -64.5106
44.394251, 79.285, -65.9276
44.715950, 79.185, -67.1251
45.039980, 79.075, -68.0874
45.366358, 78.965, -68.8114
45.695102, 78.864, -69.3064
46.026227, 78.780, -69.5931
46.359752, 78.719, -69.7016
46.695694, 78.688, -69.6707
47.034070, 78.689, -69.5455
47.374899, 78.726, -69.3749
47.718197, 78.795, -69.2082
48.063982, 78.896, -69.0912
48.412274, 79.024, -69.0625
48.763089, 79.173, -69.1508
49.116447, 79.337, -69.3739
49.472365, 79.510, -69.7391
49.830862, 79.688, -70.2448
50.191957, 79.866, -70.8821
50.555668, 80.040, -71.6376
50.922016, 80.208, -72.4954
51.291018, 80.368, -73.4386
51.662693, 80.519, -74.4509
52.037063, 80.661, -75.5173
52.414145, 80.793, -76.6240
52.793959, 80.915, -77.7584
53.176526, 81.027, -78.9087
53.561865, 81.130, -80.0640
53.949996, 81.225, -81.2145
54.340940, 81.312, -82.3520
54.734717, 81.393, -83.4702
55.131347, 81.468, -84.5643
55.530852, 81.539, -85.6306
55.933251, 81.606, -86.6661
56.338567, 81.670, -87.6676
56.746819, 81.733, -88.6320
57.158030, 81.795, -89.5557
57.572221, 81.857, -90.4356
57.989413, 81.922, -91.2694
58.409628, 81.992, -92.0572
58.832888, 82.069, -92.8028
59.259215, 82.155, -93.5149
59.688632, 82.253, -94.2078
60.121161, 82.362, -94.9013
60.556823, 82.484, -95.6188
60.995643, 82.617, -96.3845
61.437643, 82.758, -97.2205
61.882845, 82.904, -98.1440
62.331274, 83.051, -99.1645
62.782952, 83.193, -100.2833
63.237903, 83.327, -101.4936
63.696151, 83.451, -102.7813
64.157719, 83.562, -104.1274
64.622633, 83.660, -105.5103
65.090915, 83.744, -106.9081
65.562591, 83.818, -108.3011
66.037684, 83.883, -109.6734
66.516220, 83.943, -111.0153
66.998224, 84.002, -112.3242
67.483721, 84.063, -113.6055
67.972736, 84.129, -114.8713
68.465294, 84.201, -116.1384
68.961422, 84.279, -117.4252
69.461145, 84.363, -118.7496
69.964489, 84.450, -120.1270
70.471481, 84.540, -121.5696
70.982146, 84.627, -123.0861
71.496512, 84.711, -124.6815
72.014605, 84.786, -126.3559
72.536453, 84.851, -128.1056
73.062082, 84.902, -129.9229
73.591520, 84.938, -131.7969
74.124794, 84.955, -133.7146
74.661933, 84.952, -135.6606
75.202964, 84.927, -137.6165
75.747916, 84.880, -139.5615
76.296816, 84.808, -141.4713
76.849695, 84.713, -143.3195
77.406579, 84.595, -145.0781
77.967499, 84.455, -146.7189
78.532484, 84.297, -148.2151
79.101563, 84.123, -149.5421
79.674765, 83.941, -150.6807
80.252121, 83.754, -151.6185
80.833661, 83.571, -152.3532
81.419415, 83.400, -152.8948
82.009414, 83.247, -153.2662
82.603688, 83.119, -153.5020
83.202268, 83.021, -153.6455
83.805186, 82.957, -153.7450
84.412473, 82.928, -153.8504
85.024161, 82.932, -154.0110
85.640281, 82.967, -154.2730
86.260866, 83.028, -154.6780
86.885947, 83.108, -155.2601
87.515559, 83.200, -156.0437
88.149733, 83.295, -157.0412
88.788502, 83.383, -158.2525
89.431900, 83.456, -159.6640
90.079960, 83.506, -161.2500
90.732717, 83.527, -162.9739
91.390204, 83.514, -164.7917
92.052455, 83.463, -166.6553
92.719505, 83.376, -168.5170
93.391388, 83.253, -170.3334
94.068141, 83.096, -172.0681
94.749797, 82.909, -173.6921
95.436394, 82.696, -175.1823
96.127965, 82.460, -176.5194
96.824548, 82.204, -177.6870
97.526178, 81.932, -178.6711
98.232893, 81.648, -179.4602
98.944729, 81.355, 179.9539
99.661724, 81.058, 179.5760
100.383914, 80.761, 179.4070
101.111337, 80.468, 179.4440
101.844031, 80.183, 179.6801
102.582035, 79.911, -179.8953
103.325387, 79.656, -179.2953
104.074125, 79.419, -178.5327
104.828289, 79.205, -177.6184
105.587918, 79.015, -176.5618
106.353052, 78.851, -175.3723
107.123730, 78.718, -174.0623
107.899992, 78.617, -172.6505
108.681880, 78.551, -171.1629
109.469434, 78.522, -169.6325
110.262695, 78.531, -168.0971
111.061704, 78.577, -166.5965
111.866502, 78.659, -165.1704
112.677133, 78.774, -163.8561
113.493638, 78.918, -162.6862
114.316060, 79.087, -161.6866
115.144441, 79.275, -160.8757
115.978825, 79.479, -160.2635
116.819256, 79.693, -159.8532
117.665776, 79.912, -159.6423
118.518431, 80.133, -159.6241
119.377264, 80.351, -159.7884
120.242321, 80.563, -160.1221
121.113647, 80.766, -160.6098
121.991286, 80.959, -161.2342
122.875285, 81.140, -161.9782
123.765690, 81.308, -162.8260
124.662547, 81.463, -163.7644
125.565904, 81.604, -164.7830
126.475806, 81.731, -165.8732
127.392302, 81.843, -167.0269
128.315439, 81.939, -168.2345
129.245265, 82.017, -169.4839
130.181830, 82.076, -170.7598
131.125181, 82.115, -172.0440
132.075368, 82.135, -173.3159
133.032441, 82.136, -174.5536
133.996449, 82.118, -175.7357
134.967442, 82.085, -176.8441
135.945472, 82.039, -177.8658
136.930589, 81.983, -178.7931
137.922844, 81.920, -179.6230
138.922290, 81.854, 179.6457
139.928978, 81.785, 179.0146
140.942961, 81.717, 178.4865
141.964292, 81.652, 178.0643
142.993024, 81.593, 177.7489
144.029210, 81.545, 177.5353
145.072905, 81.510, 177.4107
146.124163, 81.491, 177.3539
147.183039, 81.491, 177.3367
148.249588, 81.510, 177.3273
149.323866, 81.546, 177.2959
150.405928, 81.597, 177.2197
151.495832, 81.659, 177.0870
152.593633, 81.729, 176.8985
153.699389, 81.806, 176.6652
154.813158, 81.889, 176.4032
155.934998, 81.979, 176.1264
157.064967, 82.081, 175.8389
158.203125, 82.198, 175.5299
159.349530, 82.331, 175.1727
160.504242, 82.480, 174.7282
161.667322, 82.643, 174.1525
162.838830, 82.813, 173.4053
164.018828, 82.982, 172.4581
165.207376, 83.141, 171.2997
166.404536, 83.279, 169.9396
167.610372, 83.387, 168.4081
168.824946, 83.460, 166.7529
170.048321, 83.492, 165.0341
171.280562, 83.484, 163.3162
172.521731, 83.438, 161.6604
173.771895, 83.360, 160.1173
175.031118, 83.257, 158.7226
176.299465, 83.139, 157.4942
177.577004, 83.014, 156.4333
178.863800, 82.890, 155.5265
180.159921, 82.772, 154.7503
